Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1961,Number of under-five deaths,SH.DTH.MORT,31483
Sri Lanka,LKA,1960,Number of under-five deaths,SH.DTH.MORT,32673
Sri Lanka,LKA,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,82.5187048538365
Sri Lanka,LKA,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,82.6731105390946
Sri Lanka,LKA,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,75.9677535655116
Sri Lanka,LKA,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,74.362985313725
Sri Lanka,LKA,2022,Number of neonatal deaths,SH.DTH.NMRT,1107
Sri Lanka,LKA,2021,Number of neonatal deaths,SH.DTH.NMRT,1166
Sri Lanka,LKA,2020,Number of neonatal deaths,SH.DTH.NMRT,1226
Sri Lanka,LKA,2019,Number of neonatal deaths,SH.DTH.NMRT,1298
Sri Lanka,LKA,2018,Number of neonatal deaths,SH.DTH.NMRT,1377
Sri Lanka,LKA,2017,Number of neonatal deaths,SH.DTH.NMRT,1473
Sri Lanka,LKA,2016,Number of neonatal deaths,SH.DTH.NMRT,1582
Sri Lanka,LKA,2015,Number of neonatal deaths,SH.DTH.NMRT,1726
Sri Lanka,LKA,2014,Number of neonatal deaths,SH.DTH.NMRT,1914
Sri Lanka,LKA,2013,Number of neonatal deaths,SH.DTH.NMRT,2109
Sri Lanka,LKA,2012,Number of neonatal deaths,SH.DTH.NMRT,2221
Sri Lanka,LKA,2011,Number of neonatal deaths,SH.DTH.NMRT,2264
Sri Lanka,LKA,2010,Number of neonatal deaths,SH.DTH.NMRT,2289
Sri Lanka,LKA,2009,Number of neonatal deaths,SH.DTH.NMRT,2434
Sri Lanka,LKA,2008,Number of neonatal deaths,SH.DTH.NMRT,2490
Sri Lanka,LKA,2007,Number of neonatal deaths,SH.DTH.NMRT,2555
Sri Lanka,LKA,2006,Number of neonatal deaths,SH.DTH.NMRT,2559
Sri Lanka,LKA,2005,Number of neonatal deaths,SH.DTH.NMRT,2541
Sri Lanka,LKA,2004,Number of neonatal deaths,SH.DTH.NMRT,2751
Sri Lanka,LKA,2003,Number of neonatal deaths,SH.DTH.NMRT,2873
Sri Lanka,LKA,2002,Number of neonatal deaths,SH.DTH.NMRT,3076
Sri Lanka,LKA,2001,Number of neonatal deaths,SH.DTH.NMRT,3255
Sri Lanka,LKA,2000,Number of neonatal deaths,SH.DTH.NMRT,3372
Sri Lanka,LKA,1999,Number of neonatal deaths,SH.DTH.NMRT,3518
Sri Lanka,LKA,1998,Number of neonatal deaths,SH.DTH.NMRT,3692
Sri Lanka,LKA,1997,Number of neonatal deaths,SH.DTH.NMRT,3975
Sri Lanka,LKA,1996,Number of neonatal deaths,SH.DTH.NMRT,4188
Sri Lanka,LKA,1995,Number of neonatal deaths,SH.DTH.NMRT,4323
Sri Lanka,LKA,1994,Number of neonatal deaths,SH.DTH.NMRT,4364
Sri Lanka,LKA,1993,Number of neonatal deaths,SH.DTH.NMRT,4399
Sri Lanka,LKA,1992,Number of neonatal deaths,SH.DTH.NMRT,4513
Sri Lanka,LKA,1991,Number of neonatal deaths,SH.DTH.NMRT,4613
Sri Lanka,LKA,1990,Number of neonatal deaths,SH.DTH.NMRT,4814
Sri Lanka,LKA,1989,Number of neonatal deaths,SH.DTH.NMRT,5164
Sri Lanka,LKA,1988,Number of neonatal deaths,SH.DTH.NMRT,5402
Sri Lanka,LKA,1987,Number of neonatal deaths,SH.DTH.NMRT,5773
Sri Lanka,LKA,1986,Number of neonatal deaths,SH.DTH.NMRT,6033
Sri Lanka,LKA,1985,Number of neonatal deaths,SH.DTH.NMRT,6232
Sri Lanka,LKA,1984,Number of neonatal deaths,SH.DTH.NMRT,6288
Sri Lanka,LKA,1983,Number of neonatal deaths,SH.DTH.NMRT,6534
Sri Lanka,LKA,1982,Number of neonatal deaths,SH.DTH.NMRT,7384
Sri Lanka,LKA,1981,Number of neonatal deaths,SH.DTH.NMRT,8863
Sri Lanka,LKA,1980,Number of neonatal deaths,SH.DTH.NMRT,9840
Sri Lanka,LKA,1979,Number of neonatal deaths,SH.DTH.NMRT,10318
Sri Lanka,LKA,1978,Number of neonatal deaths,SH.DTH.NMRT,10113
Sri Lanka,LKA,1977,Number of neonatal deaths,SH.DTH.NMRT,9870
Sri Lanka,LKA,1976,Number of neonatal deaths,SH.DTH.NMRT,10007
Sri Lanka,LKA,1975,Number of neonatal deaths,SH.DTH.NMRT,10194
Sri Lanka,LKA,1974,Number of neonatal deaths,SH.DTH.NMRT,10485
Sri Lanka,LKA,1973,Number of neonatal deaths,SH.DTH.NMRT,11068
Sri Lanka,LKA,1972,Number of neonatal deaths,SH.DTH.NMRT,11453
Sri Lanka,LKA,1971,Number of neonatal deaths,SH.DTH.NMRT,11760
Sri Lanka,LKA,1970,Number of neonatal deaths,SH.DTH.NMRT,12214
Sri Lanka,LKA,1969,Number of neonatal deaths,SH.DTH.NMRT,12577
Sri Lanka,LKA,1968,Number of neonatal deaths,SH.DTH.NMRT,13010
Sri Lanka,LKA,1967,Number of neonatal deaths,SH.DTH.NMRT,13441
Sri Lanka,LKA,1966,Number of neonatal deaths,SH.DTH.NMRT,13526
Sri Lanka,LKA,1965,Number of neonatal deaths,SH.DTH.NMRT,13837
Sri Lanka,LKA,1964,Number of neonatal deaths,SH.DTH.NMRT,14072
Sri Lanka,LKA,1963,Number of neonatal deaths,SH.DTH.NMRT,14134
Sri Lanka,LKA,1962,Number of neonatal deaths,SH.DTH.NMRT,14115
Sri Lanka,LKA,1961,Number of neonatal deaths,SH.DTH.NMRT,14213
Sri Lanka,LKA,1960,Number of neonatal deaths,SH.DTH.NMRT,14496
Sri Lanka,LKA,2022,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.0132547864507
Sri Lanka,LKA,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.397233201581
Sri Lanka,LKA,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.7619047619048
Sri Lanka,LKA,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.1168863466799
Sri Lanka,LKA,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.3677932405567
Sri Lanka,LKA,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.5101535413571
Sri Lanka,LKA,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.5774925962488
Sri Lanka,LKA,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.615763546798
Sri Lanka,LKA,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.6860093434964
Sri Lanka,LKA,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.7409224730128
Sri Lanka,LKA,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.7053941908714
Sri Lanka,LKA,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30.4463852498787
Sri Lanka,LKA,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.9370764762827
Sri Lanka,LKA,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.3061620572538
Sri Lanka,LKA,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.6203522504892
Sri Lanka,LKA,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.8925105747698
Sri Lanka,LKA,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.1424916858532
Sri Lanka,LKA,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,26.378896882494
Sri Lanka,LKA,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.6619718309859
Sri Lanka,LKA,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.9697336561743
Sri Lanka,LKA,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.2866622428666
Sri Lanka,LKA,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.6147266641874
Sri Lanka,LKA,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,22.9620145113103
Sri Lanka,LKA,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,22.3618090452261
Sri Lanka,LKA,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,21.7980295566502
Sri Lanka,LKA,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,21.243115656963
Sri Lanka,LKA,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.8421052631579
Sri Lanka,LKA,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.353982300885
Sri Lanka,LKA,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20
Sri Lanka,LKA,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.8653198653199
Sri Lanka,LKA,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.4444444444444
Sri Lanka,LKA,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.2307692307692
Sri Lanka,LKA,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.6428571428571
Sri Lanka,LKA,2022,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sri Lanka,LKA,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
Sri Lanka,LKA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.7
Sri Lanka,LKA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7
Sri Lanka,LKA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Sri Lanka,LKA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.6
Sri Lanka,LKA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9
Sri Lanka,LKA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3
Sri Lanka,LKA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.8
Sri Lanka,LKA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3
Sri Lanka,LKA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9
Sri Lanka,LKA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.4
Sri Lanka,LKA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.8
Sri Lanka,LKA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2
Sri Lanka,LKA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.8
Sri Lanka,LKA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12
Sri Lanka,LKA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.6
Sri Lanka,LKA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3
Sri Lanka,LKA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.1
Sri Lanka,LKA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.7
Sri Lanka,LKA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.1
Sri Lanka,LKA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6
Sri Lanka,LKA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.1
Sri Lanka,LKA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7
Sri Lanka,LKA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.5
Sri Lanka,LKA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.4
Sri Lanka,LKA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.1
Sri Lanka,LKA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.8
Sri Lanka,LKA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.4
Sri Lanka,LKA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.9
Sri Lanka,LKA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.3
Sri Lanka,LKA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.7
Sri Lanka,LKA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22
Sri Lanka,LKA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.3
Sri Lanka,LKA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.6
Sri Lanka,LKA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.5
Sri Lanka,LKA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.1
Sri Lanka,LKA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.4
Sri Lanka,LKA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.2
Sri Lanka,LKA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.5
Sri Lanka,LKA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.9
Sri Lanka,LKA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40
Sri Lanka,LKA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43
Sri Lanka,LKA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.2
Sri Lanka,LKA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.9
Sri Lanka,LKA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.8
Sri Lanka,LKA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.7
Sri Lanka,LKA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.2
Sri Lanka,LKA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64
Sri Lanka,LKA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.1
Sri Lanka,LKA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.6
Sri Lanka,LKA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.6
Sri Lanka,LKA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,69.4
Sri Lanka,LKA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.2
Sri Lanka,LKA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.4
Sri Lanka,LKA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.1
Sri Lanka,LKA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.5
Sri Lanka,LKA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.2
Sri Lanka,LKA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Sri Lanka,LKA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.8
Sri Lanka,LKA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.7
Sri Lanka,LKA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.9
Sri Lanka,LKA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,89.7
Sri Lanka,LKA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.9
Sri Lanka,LKA,2022,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.8
Sri Lanka,LKA,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.1
Sri Lanka,LKA,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.3
Sri Lanka,LKA,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.5
Sri Lanka,LKA,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.8
Sri Lanka,LKA,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.1
Sri Lanka,LKA,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.4
Sri Lanka,LKA,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.8
Sri Lanka,LKA,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.3
Sri Lanka,LKA,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.8
Sri Lanka,LKA,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.3
Sri Lanka,LKA,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.7
Sri Lanka,LKA,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.1
Sri Lanka,LKA,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.6
Sri Lanka,LKA,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.8
Sri Lanka,LKA,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,11.4
Sri Lanka,LKA,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.1
Sri Lanka,LKA,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.8
Sri Lanka,LKA,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,27.4
Sri Lanka,LKA,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,13.8
Sri Lanka,LKA,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.2
Sri Lanka,LKA,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.6
Sri Lanka,LKA,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,15.3
Sri Lanka,LKA,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.1
Sri Lanka,LKA,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.9
Sri Lanka,LKA,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.6
Sri Lanka,LKA,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.2
Sri Lanka,LKA,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.7
Sri Lanka,LKA,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.1
